"","PANID","COLUPC","WEEK","UNITS","OUTLET","DOLLARS","IRI_KEY","L4","L5","VOL_EQ","COLOR","SIZE","ADDITIVES","NUMBER_OF_PLY","TYPE_OF_DISPENSER","per_unit_cost","per_sheet_cost","Panelist_Type","Combined_Income","Family_Size","HH_RACE","Type_Residential","Age_Group_Male","Education_Male","Occupation_Male","Male_Working_Hour","Age_Group_Female","Education_Female","Occupation_Female","Female_Working_Hour","No_Dogs","No_Cats","Children_Group_Code","Marital_Status","Is_pet","monetary","freq","day","M","F","R","cat"
"26381",3140137,13700033551,1161,1,"GR",1.53,264075,"PROCTER","PUFFS",2,"WHITE","MISSING","NO LOTIO","2 PLY","TOP & SI",1.53,0.00765,5,3,1,1,1,6,4,10,1,7,9,11,1,0,0,0,1,0,3.06,2,1161,1,1,3,2
"26382",3140137,13700033551,1155,1,"GR",1.53,264075,"PROCTER","PUFFS",2,"WHITE","MISSING","NO LOTIO","2 PLY","TOP & SI",1.53,0.00765,5,3,1,1,1,6,4,10,1,7,9,11,1,0,0,0,1,0,3.06,2,1161,1,1,3,2
"26384",3140145,23700062262,1165,1,"GR",1.75,257006,"PROCTER","PUFFS PL",1.44,"WHITE","FAMILY","ALOE VER","2 PLY","TOP & SI",1.75,0.012152778,6,11,2,1,2,5,7,1,0,5,4,10,1,0,0,0,2,0,1.75,1,1165,0,0,4,2
"26398",3140483,43700062811,1158,1,"GR",1.13,264075,"PROCTER","PUFFS AD",0.64,"WHITE","MISSING","MISSING","2 PLY","TOP OPEN",1.13,0.01765625,6,2,1,1,2,7,9,11,1,4,6,10,1,0,0,0,4,0,1.13,1,1158,0,0,3,2
"26402",3140541,13700031680,1162,3,"GR",3.45,257871,"PROCTER","PUFFS PL",0.64,"WHITE","FULL SIZ","ALOE VER","2 PLY","TOP OPEN",1.15,0.01796875,6,1,1,1,1,7,9,11,1,6,3,10,1,0,0,0,4,0,3.45,1,1162,1,0,3,2
"26429",3141192,23700062262,1164,1,"GR",1.53,264075,"PROCTER","PUFFS PL",1.44,"WHITE","FAMILY","ALOE VER","2 PLY","TOP & SI",1.53,0.010625,6,3,2,1,2,7,9,11,1,6,6,10,1,0,1,0,4,1,3.06,2,1164,1,1,4,2
"26430",3141192,23700062262,1164,1,"GR",1.53,264075,"PROCTER","PUFFS PL",1.44,"WHITE","FAMILY","ALOE VER","2 PLY","TOP & SI",1.53,0.010625,6,3,2,1,2,7,9,11,1,6,6,10,1,0,1,0,4,1,3.06,2,1164,1,1,4,2
"26435",3141374,13700033544,1163,1,"GR",1.15,257871,"PROCTER","PUFFS",0.72,"WHITE","MISSING","NO LOTIO","2 PLY","TOP OPEN",1.15,0.015972222,0,8,5,1,2,4,7,1,0,3,7,13,1,0,0,2,2,0,1.15,1,1163,0,0,4,2
"26440",3141846,23700062262,1165,1,"GR",1.53,264075,"PROCTER","PUFFS PL",1.44,"WHITE","FAMILY","ALOE VER","2 PLY","TOP & SI",1.53,0.010625,6,5,2,1,1,7,9,11,1,6,4,4,0,0,0,0,3,0,1.53,1,1165,0,0,4,2
"26442",3141945,23700062262,1164,1,"MA",1.69,6002893,"PROCTER","PUFFS PL",1.44,"WHITE","FAMILY","ALOE VER","2 PLY","TOP & SI",1.69,0.011736111,0,3,2,1,1,7,9,11,1,1,6,0,0,0,0,0,1,0,1.69,1,1164,0,0,4,2
"26520",3300509,13700033549,1159,1,"MA",1.69,6002893,"PROCTER","PUFFS",2.16,"WHITE","FAMILY","NO LOTIO","2 PLY","TOP & SI",1.69,0.007824074,6,6,2,1,2,6,4,10,1,6,4,10,1,0,1,0,2,1,1.69,1,1159,0,0,3,2
"26543",3300830,13700033547,1157,2,"GR",1.82,264075,"PROCTER","PUFFS",1.08,"WHITE","MISSING","NO LOTIO","2 PLY","TOP OPEN",0.91,0.008425926,6,10,3,1,2,6,4,10,1,6,3,10,1,0,0,0,2,0,1.82,1,1157,0,0,3,2
"26550",3300905,13700033531,1158,1,"GR",1.27,653776,"PROCTER","PUFFS",0.76,"WHITE","MISSING","NO LOTIO","2 PLY","TOP OPEN",1.27,0.016710526,6,6,5,1,2,5,6,1,0,4,4,8,0,0,0,0,2,0,1.27,1,1158,0,0,3,2
"26551",3300905,13700033544,1158,1,"GR",1.27,653776,"PROCTER","PUFFS",0.72,"WHITE","MISSING","NO LOTIO","2 PLY","TOP OPEN",1.27,0.017638889,6,6,5,1,2,5,6,1,0,4,4,8,0,0,0,0,2,0,1.27,1,1158,0,0,3,2
"26656",3301259,43700062811,1164,1,"KK",1.13,9979667,"PROCTER","PUFFS AD",0.64,"WHITE","MISSING","MISSING","2 PLY","TOP OPEN",1.13,0.01765625,6,5,3,1,1,7,9,11,1,6,2,10,1,0,1,0,4,1,3.64,3,1164,1,2,4,2
"26657",3301259,43700062811,1156,1,"KK",1.27,9979667,"PROCTER","PUFFS AD",0.64,"WHITE","MISSING","MISSING","2 PLY","TOP OPEN",1.27,0.01984375,6,5,3,1,1,7,9,11,1,6,2,10,1,0,1,0,4,1,3.64,3,1164,1,2,4,2
"26658",3301259,43700062811,1138,1,"KK",1.24,9979667,"PROCTER","PUFFS AD",0.64,"WHITE","MISSING","MISSING","2 PLY","TOP OPEN",1.24,0.019375,6,5,3,1,1,7,9,11,1,6,2,10,1,0,1,0,4,1,3.64,3,1164,1,2,4,2
"26662",3301374,13700033551,1164,1,"GR",1.33,257871,"PROCTER","PUFFS",2,"WHITE","MISSING","NO LOTIO","2 PLY","TOP & SI",1.33,0.00665,6,2,1,1,2,7,9,11,1,6,3,10,1,0,0,0,4,0,1.33,1,1164,0,0,4,2
"26663",3301382,33700062405,1134,1,"GR",1.63,264075,"PROCTER","PUFFS EX",1.44,"WHITE","FAMILY","MISSING","2 PLY","TOP & SI",1.63,0.011319444,6,9,4,1,2,5,5,10,1,6,6,9,0,1,0,1,2,1,7.95,3,1156,3,2,3,2
"26664",3301382,33700062405,1127,2,"GR",3.26,264075,"PROCTER","PUFFS EX",1.44,"WHITE","FAMILY","MISSING","2 PLY","TOP & SI",1.63,0.011319444,6,9,4,1,2,5,5,10,1,6,6,9,0,1,0,1,2,1,7.95,3,1156,3,2,3,2
"26665",3301382,33700062405,1156,2,"GR",3.06,264075,"PROCTER","PUFFS EX",1.44,"WHITE","FAMILY","MISSING","2 PLY","TOP & SI",1.53,0.010625,6,9,4,1,2,5,5,10,1,6,6,9,0,1,0,1,2,1,7.95,3,1156,3,2,3,2
"26666",3301655,13700033551,1162,1,"GR",1.59,233779,"PROCTER","PUFFS",2,"WHITE","MISSING","NO LOTIO","2 PLY","TOP & SI",1.59,0.00795,6,7,2,1,2,5,4,6,0,5,3,10,1,0,1,0,2,1,1.59,1,1162,0,0,3,2
"26715",3302091,13700033547,1163,1,"DR",1.29,651444,"PROCTER","PUFFS",1.08,"WHITE","MISSING","NO LOTIO","2 PLY","TOP OPEN",1.29,0.011944444,6,1,2,1,1,6,5,10,1,5,3,10,1,0,0,0,2,0,1.29,1,1163,0,0,4,2
"26716",3302091,13700033551,1160,1,"GR",1.59,653776,"PROCTER","PUFFS",2,"WHITE","MISSING","NO LOTIO","2 PLY","TOP & SI",1.59,0.00795,6,1,2,1,1,6,5,10,1,5,3,10,1,0,0,0,2,0,3.18,2,1165,1,1,4,2
"26717",3302091,13700033551,1165,1,"GR",1.59,653776,"PROCTER","PUFFS",2,"WHITE","MISSING","NO LOTIO","2 PLY","TOP & SI",1.59,0.00795,6,1,2,1,1,6,5,10,1,5,3,10,1,0,0,0,2,0,3.18,2,1165,1,1,4,2
"26772",3302992,23700062262,1158,3,"MA",4.47,6002893,"PROCTER","PUFFS PL",1.44,"WHITE","FAMILY","ALOE VER","2 PLY","TOP & SI",1.49,0.010347222,6,7,2,1,2,6,4,10,1,7,9,11,1,0,0,0,4,0,4.47,1,1158,2,0,3,2
"26774",3303081,13700033549,1159,1,"GR",1.59,653776,"PROCTER","PUFFS",2.16,"WHITE","FAMILY","NO LOTIO","2 PLY","TOP & SI",1.59,0.007361111,5,9,2,1,2,4,5,2,0,4,5,13,1,1,0,0,2,1,1.59,1,1159,0,0,3,2
"26817",3303594,13700033549,1165,1,"GR",1.75,257006,"PROCTER","PUFFS",2.16,"WHITE","FAMILY","NO LOTIO","2 PLY","TOP & SI",1.75,0.008101852,0,11,2,1,2,5,8,10,1,5,8,10,1,0,0,0,2,0,1.75,1,1165,0,0,4,2
"26841",3303727,13700033549,1158,1,"KK",1.47,9979667,"PROCTER","PUFFS",2.16,"WHITE","FAMILY","NO LOTIO","2 PLY","TOP & SI",1.47,0.006805556,9,8,2,1,2,5,7,6,0,6,5,1,0,1,0,0,2,1,4.27,3,1158,2,2,3,2
"26842",3303727,13700033549,1148,1,"MA",1.33,6002893,"PROCTER","PUFFS",2.16,"WHITE","FAMILY","NO LOTIO","2 PLY","TOP & SI",1.33,0.006157407,9,8,2,1,2,5,7,6,0,6,5,1,0,1,0,0,2,1,4.27,3,1158,2,2,3,2
"26843",3303727,13700033549,1158,1,"KK",1.47,9979667,"PROCTER","PUFFS",2.16,"WHITE","FAMILY","NO LOTIO","2 PLY","TOP & SI",1.47,0.006805556,9,8,2,1,2,5,7,6,0,6,5,1,0,1,0,0,2,1,4.27,3,1158,2,2,3,2
"26883",3304071,13700031680,1164,1,"DR",1.69,651444,"PROCTER","PUFFS PL",0.64,"WHITE","FULL SIZ","ALOE VER","2 PLY","TOP OPEN",1.69,0.02640625,6,4,1,1,2,6,4,10,1,7,9,11,1,0,0,0,4,0,1.69,1,1164,0,0,4,2
"26915",3304139,13700033544,1156,1,"GR",1.25,257006,"PROCTER","PUFFS",0.72,"WHITE","MISSING","NO LOTIO","2 PLY","TOP OPEN",1.25,0.017361111,0,5,1,1,1,7,9,11,1,6,8,10,1,0,0,0,4,0,1.25,1,1156,0,0,3,2
"27018",3305458,13700031680,1156,2,"GR",2.46,228037,"PROCTER","PUFFS PL",0.64,"WHITE","FULL SIZ","ALOE VER","2 PLY","TOP OPEN",1.23,0.01921875,0,7,2,1,2,5,5,7,0,4,4,4,0,0,0,0,2,0,2.46,1,1156,1,0,3,2
"27190",3306381,13700033551,1164,1,"GR",1.33,257871,"PROCTER","PUFFS",2,"WHITE","MISSING","NO LOTIO","2 PLY","TOP & SI",1.33,0.00665,6,1,2,1,2,6,4,10,1,6,4,10,1,0,0,0,2,0,1.33,1,1164,0,0,4,2
"27265",3307181,23700062262,1156,1,"GR",1.59,653776,"PROCTER","PUFFS PL",1.44,"WHITE","FAMILY","ALOE VER","2 PLY","TOP & SI",1.59,0.011041667,0,1,1,1,1,7,9,11,1,6,4,10,1,1,0,0,4,1,4.83,3,1159,2,2,3,2
"27266",3307181,23700062262,1120,1,"GR",1.65,653776,"PROCTER","PUFFS PL",1.44,"WHITE","FAMILY","ALOE VER","2 PLY","TOP & SI",1.65,0.011458333,0,1,1,1,1,7,9,11,1,6,4,10,1,1,0,0,4,1,4.83,3,1159,2,2,3,2
"27267",3307181,23700062262,1159,1,"GR",1.59,653776,"PROCTER","PUFFS PL",1.44,"WHITE","FAMILY","ALOE VER","2 PLY","TOP & SI",1.59,0.011041667,0,1,1,1,1,7,9,11,1,6,4,10,1,1,0,0,4,1,4.83,3,1159,2,2,3,2
"27288",3307470,23700062262,1157,2,"GR",3.1,257871,"PROCTER","PUFFS PL",1.44,"WHITE","FAMILY","ALOE VER","2 PLY","TOP & SI",1.55,0.010763889,6,5,2,1,2,6,8,10,1,6,4,13,1,0,0,0,2,0,3.1,1,1157,1,0,3,2
"27335",3308486,33700062405,1165,2,"GR",2.66,257871,"PROCTER","PUFFS EX",1.44,"WHITE","FAMILY","MISSING","2 PLY","TOP & SI",1.33,0.009236111,0,10,2,1,2,6,5,3,0,6,6,4,0,1,0,0,2,1,2.66,1,1165,1,0,4,2
"27340",3308551,13700031680,1154,1,"GR",1.23,228037,"PROCTER","PUFFS PL",0.64,"WHITE","FULL SIZ","ALOE VER","2 PLY","TOP OPEN",1.23,0.01921875,6,8,2,1,2,6,5,10,1,6,5,10,1,0,0,0,2,0,2.48,2,1160,1,1,3,2
"27341",3308551,13700031680,1160,1,"GR",1.25,257006,"PROCTER","PUFFS PL",0.64,"WHITE","FULL SIZ","ALOE VER","2 PLY","TOP OPEN",1.25,0.01953125,6,8,2,1,2,6,5,10,1,6,5,10,1,0,0,0,2,0,2.48,2,1160,1,1,3,2
"27354",3308858,13700033549,1160,1,"GR",1.53,264075,"PROCTER","PUFFS",2.16,"WHITE","FAMILY","NO LOTIO","2 PLY","TOP & SI",1.53,0.007083333,0,11,2,1,2,6,4,4,0,5,6,10,1,1,0,0,2,1,1.53,1,1160,0,0,3,2
"27367",3308890,23700033566,1160,1,"GR",4.47,257871,"PROCTER","PUFFS",6.48,"WHITE","MISSING","NO LOTIO","2 PLY","TOP & SI",4.47,0.006898148,0,10,2,1,2,5,8,10,1,5,4,10,1,1,0,0,2,1,8.45,2,1160,3,1,3,2
"27368",3308890,23700033566,1134,1,"GR",3.98,257871,"PROCTER","PUFFS",6.48,"WHITE","MISSING","NO LOTIO","2 PLY","TOP & SI",3.98,0.006141975,0,10,2,1,2,5,8,10,1,5,4,10,1,1,0,0,2,1,8.45,2,1160,3,1,3,2
"27391",3309393,23700062262,1164,1,"KK",1.77,9979667,"PROCTER","PUFFS PL",1.44,"WHITE","FAMILY","ALOE VER","2 PLY","TOP & SI",1.77,0.012291667,5,3,1,1,1,7,9,11,1,6,6,10,1,0,0,0,4,0,1.77,1,1164,0,0,4,2
"27468",3309864,13700033549,1115,1,"GR",1.65,233779,"PROCTER","PUFFS",2.16,"WHITE","FAMILY","NO LOTIO","2 PLY","TOP & SI",1.65,0.007638889,6,4,1,1,2,7,9,11,1,6,6,13,1,0,0,0,2,0,4.83,3,1158,2,2,3,2
"27469",3309864,13700033549,1138,1,"GR",1.69,233779,"PROCTER","PUFFS",2.16,"WHITE","FAMILY","NO LOTIO","2 PLY","TOP & SI",1.69,0.007824074,6,4,1,1,2,7,9,11,1,6,6,13,1,0,0,0,2,0,4.83,3,1158,2,2,3,2
"27470",3309864,13700033549,1158,1,"MA",1.49,6002893,"PROCTER","PUFFS",2.16,"WHITE","FAMILY","NO LOTIO","2 PLY","TOP & SI",1.49,0.006898148,6,4,1,1,2,7,9,11,1,6,6,13,1,0,0,0,2,0,4.83,3,1158,2,2,3,2
"27471",3309864,23700062262,1158,2,"MA",2.98,6002893,"PROCTER","PUFFS PL",1.44,"WHITE","FAMILY","ALOE VER","2 PLY","TOP & SI",1.49,0.010347222,6,4,1,1,2,7,9,11,1,6,6,13,1,0,0,0,2,0,2.98,1,1158,1,0,3,2
"27486",3310060,33700062405,1160,1,"GR",1.75,257006,"PROCTER","PUFFS EX",1.44,"WHITE","FAMILY","MISSING","2 PLY","TOP & SI",1.75,0.012152778,0,5,2,1,2,6,6,13,1,6,6,13,1,0,0,0,2,0,1.75,1,1160,0,0,3,2
"27664",3310581,23700062262,1162,1,"GR",1.59,233779,"PROCTER","PUFFS PL",1.44,"WHITE","FAMILY","ALOE VER","2 PLY","TOP & SI",1.59,0.011041667,6,1,1,1,1,7,9,11,1,6,3,10,1,0,1,0,4,1,3.18,2,1162,1,1,3,2
"27665",3310581,23700062262,1152,1,"GR",1.59,233779,"PROCTER","PUFFS PL",1.44,"WHITE","FAMILY","ALOE VER","2 PLY","TOP & SI",1.59,0.011041667,6,1,1,1,1,7,9,11,1,6,3,10,1,0,1,0,4,1,3.18,2,1162,1,1,3,2
"27673",3310839,13700033551,1164,1,"GR",1.53,264075,"PROCTER","PUFFS",2,"WHITE","MISSING","NO LOTIO","2 PLY","TOP & SI",1.53,0.00765,0,6,2,1,2,6,5,3,0,5,5,13,1,0,0,0,2,0,1.53,1,1164,0,0,4,2
"27702",3311480,13700033549,1138,1,"GR",1.85,257006,"PROCTER","PUFFS",2.16,"WHITE","FAMILY","NO LOTIO","2 PLY","TOP & SI",1.85,0.008564815,6,8,1,1,2,7,9,11,1,6,7,10,1,0,0,0,1,0,5.35,3,1162,2,2,3,2
"27703",3311480,13700033549,1161,1,"GR",1.75,257006,"PROCTER","PUFFS",2.16,"WHITE","FAMILY","NO LOTIO","2 PLY","TOP & SI",1.75,0.008101852,6,8,1,1,2,7,9,11,1,6,7,10,1,0,0,0,1,0,5.35,3,1162,2,2,3,2
"27704",3311480,13700033549,1162,1,"GR",1.75,257006,"PROCTER","PUFFS",2.16,"WHITE","FAMILY","NO LOTIO","2 PLY","TOP & SI",1.75,0.008101852,6,8,1,1,2,7,9,11,1,6,7,10,1,0,0,0,1,0,5.35,3,1162,2,2,3,2
"27705",3311480,13700033551,1160,1,"GR",1.75,257006,"PROCTER","PUFFS",2,"WHITE","MISSING","NO LOTIO","2 PLY","TOP & SI",1.75,0.00875,6,8,1,1,2,7,9,11,1,6,7,10,1,0,0,0,1,0,3.5,2,1160,1,1,3,2
"27706",3311480,13700033551,1148,1,"GR",1.75,257006,"PROCTER","PUFFS",2,"WHITE","MISSING","NO LOTIO","2 PLY","TOP & SI",1.75,0.00875,6,8,1,1,2,7,9,11,1,6,7,10,1,0,0,0,1,0,3.5,2,1160,1,1,3,2
"27721",3311498,13700033544,1163,1,"GR",1.27,653776,"PROCTER","PUFFS",0.72,"WHITE","MISSING","NO LOTIO","2 PLY","TOP OPEN",1.27,0.017638889,0,1,2,1,2,6,3,10,1,6,4,4,0,0,0,0,2,0,1.27,1,1163,0,0,4,2
"27828",3311852,23700033566,1159,1,"MA",4.18,6000981,"PROCTER","PUFFS",6.48,"WHITE","MISSING","NO LOTIO","2 PLY","TOP & SI",4.18,0.006450617,6,9,1,1,2,7,9,11,1,5,7,1,0,1,0,0,3,1,4.18,1,1159,2,0,3,2
"27893",3312124,13700033547,1165,2,"DR",2.58,651444,"PROCTER","PUFFS",1.08,"WHITE","MISSING","NO LOTIO","2 PLY","TOP OPEN",1.29,0.011944444,5,5,2,1,1,6,6,10,1,6,3,10,1,0,0,0,2,0,2.58,1,1165,1,0,4,2
"27971",3312884,13700033551,1164,2,"GR",3.18,233779,"PROCTER","PUFFS",2,"WHITE","MISSING","NO LOTIO","2 PLY","TOP & SI",1.59,0.00795,6,2,1,1,1,7,9,11,1,6,4,10,1,0,0,0,4,0,3.18,1,1164,1,0,4,2
"27998",3313197,23700062262,1158,1,"GR",1.53,264075,"PROCTER","PUFFS PL",1.44,"WHITE","FAMILY","ALOE VER","2 PLY","TOP & SI",1.53,0.010625,0,6,2,1,2,6,5,3,0,5,6,4,0,0,0,0,2,0,1.53,1,1158,0,0,3,2
"28056",3314013,13700033547,1165,2,"DR",2.58,651444,"PROCTER","PUFFS",1.08,"WHITE","MISSING","NO LOTIO","2 PLY","TOP OPEN",1.29,0.011944444,6,1,1,1,1,7,9,11,1,6,4,10,1,0,0,0,4,0,3.53,2,1165,1,1,4,2
"28057",3314013,13700033547,1161,1,"GR",0.95,257006,"PROCTER","PUFFS",1.08,"WHITE","MISSING","NO LOTIO","2 PLY","TOP OPEN",0.95,0.008796296,6,1,1,1,1,7,9,11,1,6,4,10,1,0,0,0,4,0,3.53,2,1165,1,1,4,2
"28074",3314179,13700033551,1152,1,"GR",1.59,233779,"PROCTER","PUFFS",2,"WHITE","MISSING","NO LOTIO","2 PLY","TOP & SI",1.59,0.00795,6,3,1,1,1,7,9,11,1,6,4,13,1,0,0,0,4,0,4.77,2,1160,2,1,3,2
"28075",3314179,13700033551,1160,2,"GR",3.18,233779,"PROCTER","PUFFS",2,"WHITE","MISSING","NO LOTIO","2 PLY","TOP & SI",1.59,0.00795,6,3,1,1,1,7,9,11,1,6,4,13,1,0,0,0,4,0,4.77,2,1160,2,1,3,2
"28094",3314278,23700062262,1163,2,"MA",3.38,6002893,"PROCTER","PUFFS PL",1.44,"WHITE","FAMILY","ALOE VER","2 PLY","TOP & SI",1.69,0.011736111,6,9,2,1,2,6,5,10,1,6,8,1,0,0,0,0,2,0,3.38,1,1163,1,0,4,2
"28098",3314336,13700033549,1161,1,"GR",1.59,653776,"PROCTER","PUFFS",2.16,"WHITE","FAMILY","NO LOTIO","2 PLY","TOP & SI",1.59,0.007361111,6,9,3,1,2,4,5,2,0,4,5,6,0,1,0,0,2,1,1.59,1,1161,0,0,3,2
"28099",3314336,13700033551,1157,1,"GR",1.59,653776,"PROCTER","PUFFS",2,"WHITE","MISSING","NO LOTIO","2 PLY","TOP & SI",1.59,0.00795,6,9,3,1,2,4,5,2,0,4,5,6,0,1,0,0,2,1,6.48,3,1161,3,2,3,2
"28100",3314336,13700033551,1119,2,"GR",3.3,653776,"PROCTER","PUFFS",2,"WHITE","MISSING","NO LOTIO","2 PLY","TOP & SI",1.65,0.00825,6,9,3,1,2,4,5,2,0,4,5,6,0,1,0,0,2,1,6.48,3,1161,3,2,3,2
"28101",3314336,13700033551,1161,1,"GR",1.59,653776,"PROCTER","PUFFS",2,"WHITE","MISSING","NO LOTIO","2 PLY","TOP & SI",1.59,0.00795,6,9,3,1,2,4,5,2,0,4,5,6,0,1,0,0,2,1,6.48,3,1161,3,2,3,2
"28153",3315184,13700033549,1158,1,"GR",1.59,233779,"PROCTER","PUFFS",2.16,"WHITE","FAMILY","NO LOTIO","2 PLY","TOP & SI",1.59,0.007361111,6,4,2,1,1,6,4,5,0,6,4,10,1,0,1,0,2,1,1.59,1,1158,0,0,3,2
"28197",3315523,13700031680,1158,1,"GR",1.13,264075,"PROCTER","PUFFS PL",0.64,"WHITE","FULL SIZ","ALOE VER","2 PLY","TOP OPEN",1.13,0.01765625,6,10,3,1,2,4,5,6,0,4,6,1,0,0,0,0,2,0,1.13,1,1158,0,0,3,2
"28201",3315523,13700033569,1158,1,"GR",4.33,264075,"PROCTER","PUFFS",2.88,"WHITE","MISSING","NO LOTIO","2 PLY","TOP OPEN",4.33,0.015034722,6,10,3,1,2,4,5,6,0,4,6,1,0,0,0,0,2,0,4.33,1,1158,2,0,3,2
"28316",3316257,23700062262,1164,1,"MA",1.69,6002893,"PROCTER","PUFFS PL",1.44,"WHITE","FAMILY","ALOE VER","2 PLY","TOP & SI",1.69,0.011736111,6,5,6,1,1,4,6,3,0,4,7,13,1,0,0,0,2,0,4.87,3,1164,2,2,4,2
"28317",3316257,23700062262,1160,1,"MA",1.49,6002893,"PROCTER","PUFFS PL",1.44,"WHITE","FAMILY","ALOE VER","2 PLY","TOP & SI",1.49,0.010347222,6,5,6,1,1,4,6,3,0,4,7,13,1,0,0,0,2,0,4.87,3,1164,2,2,4,2
"28318",3316257,23700062262,1151,1,"MA",1.69,6002893,"PROCTER","PUFFS PL",1.44,"WHITE","FAMILY","ALOE VER","2 PLY","TOP & SI",1.69,0.011736111,6,5,6,1,1,4,6,3,0,4,7,13,1,0,0,0,2,0,4.87,3,1164,2,2,4,2
"28321",3316323,23700062262,1163,1,"GR",1.59,233779,"PROCTER","PUFFS PL",1.44,"WHITE","FAMILY","ALOE VER","2 PLY","TOP & SI",1.59,0.011041667,0,5,1,1,2,7,9,11,1,6,4,10,1,0,0,0,4,0,3.18,2,1163,1,1,4,2
"28322",3316323,23700062262,1142,1,"GR",1.59,233779,"PROCTER","PUFFS PL",1.44,"WHITE","FAMILY","ALOE VER","2 PLY","TOP & SI",1.59,0.011041667,0,5,1,1,2,7,9,11,1,6,4,10,1,0,0,0,4,0,3.18,2,1163,1,1,4,2
"28358",3317016,13700033547,1165,2,"DR",2.58,651444,"PROCTER","PUFFS",1.08,"WHITE","MISSING","NO LOTIO","2 PLY","TOP OPEN",1.29,0.011944444,6,5,2,1,2,6,4,10,1,6,6,10,1,0,0,0,2,0,2.58,1,1165,1,0,4,2
"28373",3317503,43700062811,1163,1,"GR",1.13,264075,"PROCTER","PUFFS AD",0.64,"WHITE","MISSING","MISSING","2 PLY","TOP OPEN",1.13,0.01765625,0,9,2,1,2,5,7,3,0,5,8,1,0,1,0,0,2,1,1.13,1,1163,0,0,4,2
"28393",3317867,13700033547,1165,1,"DR",0.51,651444,"PROCTER","PUFFS",1.08,"WHITE","MISSING","NO LOTIO","2 PLY","TOP OPEN",0.51,0.004722222,9,11,2,1,2,6,8,10,1,5,8,10,1,0,0,0,2,0,1.02,2,1165,0,1,4,2
"28394",3317867,13700033547,1165,1,"DR",0.51,651444,"PROCTER","PUFFS",1.08,"WHITE","MISSING","NO LOTIO","2 PLY","TOP OPEN",0.51,0.004722222,9,11,2,1,2,6,8,10,1,5,8,10,1,0,0,0,2,0,1.02,2,1165,0,1,4,2
"28418",3318501,43700062811,1159,2,"GR",2.26,264075,"PROCTER","PUFFS AD",0.64,"WHITE","MISSING","MISSING","2 PLY","TOP OPEN",1.13,0.01765625,6,12,2,1,2,5,7,3,0,5,6,3,0,0,0,0,2,0,2.26,1,1159,1,0,3,2
"28428",3318626,13700033547,1165,2,"DR",2.58,651444,"PROCTER","PUFFS",1.08,"WHITE","MISSING","NO LOTIO","2 PLY","TOP OPEN",1.29,0.011944444,6,5,2,3,2,6,4,13,1,6,6,10,1,0,0,0,2,0,2.58,1,1165,1,0,4,2
"28437",3318642,13700033549,1164,1,"GR",1.33,257871,"PROCTER","PUFFS",2.16,"WHITE","FAMILY","NO LOTIO","2 PLY","TOP & SI",1.33,0.006157407,6,8,2,1,2,7,9,11,1,5,8,13,1,1,0,0,3,1,2.88,2,1164,1,1,4,2
"28438",3318642,13700033549,1156,1,"GR",1.55,257871,"PROCTER","PUFFS",2.16,"WHITE","FAMILY","NO LOTIO","2 PLY","TOP & SI",1.55,0.007175926,6,8,2,1,2,7,9,11,1,5,8,13,1,1,0,0,3,1,2.88,2,1164,1,1,4,2
"28442",3318642,33700062405,1164,1,"GR",1.33,257871,"PROCTER","PUFFS EX",1.44,"WHITE","FAMILY","MISSING","2 PLY","TOP & SI",1.33,0.009236111,6,8,2,1,2,7,9,11,1,5,8,13,1,1,0,0,3,1,1.33,1,1164,0,0,4,2
"28464",3318808,13700033544,1157,1,"GR",1.27,653776,"PROCTER","PUFFS",0.72,"WHITE","MISSING","NO LOTIO","2 PLY","TOP OPEN",1.27,0.017638889,6,7,2,1,2,6,5,10,1,6,6,10,1,0,0,0,2,0,1.27,1,1157,0,0,3,2
"28566",3320259,13700033549,1160,1,"GR",1.55,257871,"PROCTER","PUFFS",2.16,"WHITE","FAMILY","NO LOTIO","2 PLY","TOP & SI",1.55,0.007175926,6,6,1,1,1,7,9,11,1,6,6,10,1,0,0,0,4,0,3.1,2,1162,1,1,3,2
"28567",3320259,13700033549,1162,1,"GR",1.55,257871,"PROCTER","PUFFS",2.16,"WHITE","FAMILY","NO LOTIO","2 PLY","TOP & SI",1.55,0.007175926,6,6,1,1,1,7,9,11,1,6,6,10,1,0,0,0,4,0,3.1,2,1162,1,1,3,2
"28663",3321240,13700033549,1121,2,"GR",3,257871,"PROCTER","PUFFS",2.16,"WHITE","FAMILY","NO LOTIO","2 PLY","TOP & SI",1.5,0.006944444,5,11,3,1,2,5,7,10,1,4,7,1,0,1,0,2,2,1,7.47,2,1158,3,1,3,2
"28664",3321240,13700033549,1158,3,"MA",4.47,6002893,"PROCTER","PUFFS",2.16,"WHITE","FAMILY","NO LOTIO","2 PLY","TOP & SI",1.49,0.006898148,5,11,3,1,2,5,7,10,1,4,7,1,0,1,0,2,2,1,7.47,2,1158,3,1,3,2
"28764",3322305,13700031680,1158,1,"GR",1.23,228037,"PROCTER","PUFFS PL",0.64,"WHITE","FULL SIZ","ALOE VER","2 PLY","TOP OPEN",1.23,0.01921875,6,3,1,1,2,7,9,11,1,6,4,10,1,0,1,0,4,1,1.23,1,1158,0,0,3,2
